account_id,district_id,frequency,date,Account_type
8149,64,POPLATEK PO OBRATU,970514,NRI account
2900,20,POPLATEK MESICNE,970514,NRI account
3140,3,POPLATEK MESICNE,970513,Savings account
3790,1,POPLATEK TYDNE,970513,Salary account
5164,5,POPLATEK MESICNE,970513,Savings account
6922,3,POPLATEK TYDNE,970512,Savings account
3122,74,POPLATEK MESICNE,970512,Salary account
282,69,POPLATEK MESICNE,970512,Savings account
3742,59,POPLATEK MESICNE,970511,NRI account
3577,74,POPLATEK MESICNE,970511,NRI account
2448,23,POPLATEK MESICNE,970511,NRI account
1130,1,POPLATEK MESICNE,970511,Savings account
2118,42,POPLATEK MESICNE,970511,Savings account
2005,16,POPLATEK MESICNE,970511,Salary account
475,3,POPLATEK MESICNE,970511,Salary account
3214,67,POPLATEK MESICNE,970510,Salary account
250,56,POPLATEK MESICNE,970510,NRI account
367,23,POPLATEK MESICNE,970509,NRI account
2141,21,POPLATEK MESICNE,970509,NRI account
2127,1,POPLATEK MESICNE,970509,Salary account
1385,53,POPLATEK MESICNE,970508,Salary account
3506,70,POPLATEK MESICNE,970508,NRI account
316,62,POPLATEK MESICNE,970508,NRI account
3711,3,POPLATEK MESICNE,970508,NRI account
1982,6,POPLATEK MESICNE,970508,NRI account
2071,35,POPLATEK MESICNE,970508,Savings account
2800,41,POPLATEK MESICNE,970508,Savings account
997,54,POPLATEK MESICNE,970508,Salary account
2184,6,POPLATEK MESICNE,970507,Salary account
10022,1,POPLATEK MESICNE,970507,Salary account
3773,10,POPLATEK MESICNE,970504,Savings account
3635,10,POPLATEK MESICNE,970504,Salary account
293,1,POPLATEK MESICNE,970504,Salary account
1178,41,POPLATEK MESICNE,970504,Salary account
3988,23,POPLATEK MESICNE,970504,NRI account
2816,74,POPLATEK MESICNE,970504,Savings account
722,38,POPLATEK PO OBRATU,970504,Savings account
1230,1,POPLATEK MESICNE,970503,Savings account
2594,19,POPLATEK PO OBRATU,970503,NRI account
1024,19,POPLATEK MESICNE,970502,Salary account
2173,64,POPLATEK MESICNE,970502,Savings account
98,55,POPLATEK MESICNE,970502,Salary account
3119,33,POPLATEK MESICNE,970502,Salary account
10257,27,POPLATEK MESICNE,970501,NRI account
1693,1,POPLATEK PO OBRATU,970429,Savings account
2612,1,POPLATEK MESICNE,970429,NRI account
3104,1,POPLATEK MESICNE,970429,NRI account
1488,25,POPLATEK MESICNE,970429,Salary account
2451,54,POPLATEK MESICNE,970429,NRI account
2857,19,POPLATEK MESICNE,970428,Salary account
647,1,POPLATEK MESICNE,970428,Savings account
2952,65,POPLATEK MESICNE,970428,Savings account
240,72,POPLATEK MESICNE,970428,NRI account
3846,61,POPLATEK MESICNE,970427,Savings account
912,65,POPLATEK MESICNE,970427,Salary account
2080,74,POPLATEK MESICNE,970427,Savings account
873,73,POPLATEK MESICNE,970426,Salary account
589,1,POPLATEK MESICNE,970426,Salary account
9484,5,POPLATEK MESICNE,970426,NRI account
3052,44,POPLATEK MESICNE,970426,Savings account
10134,22,POPLATEK MESICNE,970426,NRI account
309,14,POPLATEK MESICNE,970425,NRI account
453,75,POPLATEK MESICNE,970424,Salary account
2539,24,POPLATEK MESICNE,970424,Salary account
794,63,POPLATEK MESICNE,970424,Salary account
636,75,POPLATEK MESICNE,970424,Salary account
3217,75,POPLATEK PO OBRATU,970423,NRI account
3692,70,POPLATEK MESICNE,970421,Salary account
109,53,POPLATEK MESICNE,970420,Savings account
1198,70,POPLATEK MESICNE,970420,Savings account
3830,56,POPLATEK MESICNE,970420,NRI account
2744,70,POPLATEK TYDNE,970419,Salary account
3194,11,POPLATEK MESICNE,970419,Salary account
3012,49,POPLATEK MESICNE,970418,NRI account
1035,73,POPLATEK MESICNE,970418,NRI account
1687,23,POPLATEK MESICNE,970418,NRI account
407,72,POPLATEK TYDNE,970418,Salary account
2055,37,POPLATEK MESICNE,970417,Savings account
4475,72,POPLATEK MESICNE,970416,NRI account
2586,57,POPLATEK MESICNE,970416,Salary account
189,76,POPLATEK MESICNE,970416,Savings account
3077,64,POPLATEK MESICNE,970416,Savings account
3634,21,POPLATEK MESICNE,970416,Salary account
3897,13,POPLATEK MESICNE,970416,Savings account
1665,73,POPLATEK MESICNE,970415,NRI account
12,21,POPLATEK MESICNE,970415,Savings account
3398,43,POPLATEK MESICNE,970415,NRI account
1281,8,POPLATEK MESICNE,970414,Savings account
1915,2,POPLATEK MESICNE,970414,Salary account
3716,1,POPLATEK MESICNE,970414,Salary account
1560,62,POPLATEK MESICNE,970414,Savings account
4725,73,POPLATEK MESICNE,970414,NRI account
2575,72,POPLATEK MESICNE,970413,NRI account
4467,17,POPLATEK TYDNE,970413,Salary account
1253,5,POPLATEK MESICNE,970413,NRI account
1598,15,POPLATEK MESICNE,970412,NRI account
2166,71,POPLATEK MESICNE,970412,Savings account
1259,72,POPLATEK MESICNE,970412,NRI account
927,69,POPLATEK MESICNE,970412,Salary account
2466,39,POPLATEK MESICNE,970411,Salary account
476,69,POPLATEK MESICNE,970411,Salary account
1407,19,POPLATEK PO OBRATU,970411,Salary account
1734,37,POPLATEK MESICNE,970410,Salary account
843,6,POPLATEK MESICNE,970409,Savings account
2901,1,POPLATEK MESICNE,970409,Savings account
1636,53,POPLATEK MESICNE,970408,NRI account
10812,16,POPLATEK MESICNE,970408,Savings account
2165,51,POPLATEK MESICNE,970408,Savings account
3460,16,POPLATEK MESICNE,970408,Salary account
4208,1,POPLATEK MESICNE,970408,Savings account
2954,1,POPLATEK MESICNE,970408,NRI account
1138,41,POPLATEK MESICNE,970407,NRI account
3544,33,POPLATEK MESICNE,970407,NRI account
49,1,POPLATEK MESICNE,970406,Salary account
1594,15,POPLATEK MESICNE,970406,NRI account
1933,35,POPLATEK MESICNE,970404,NRI account
1034,73,POPLATEK MESICNE,970404,Savings account
2899,40,POPLATEK MESICNE,970403,NRI account
144,10,POPLATEK TYDNE,970403,Salary account
9167,56,POPLATEK MESICNE,970402,NRI account
2874,32,POPLATEK MESICNE,970402,Salary account
3695,30,POPLATEK MESICNE,970402,Savings account
10068,1,POPLATEK MESICNE,970402,NRI account
2725,52,POPLATEK MESICNE,970402,NRI account
3885,51,POPLATEK MESICNE,970401,Savings account
1863,62,POPLATEK MESICNE,970401,NRI account
2048,76,POPLATEK MESICNE,970330,Savings account
442,54,POPLATEK MESICNE,970330,Salary account
2158,38,POPLATEK MESICNE,970329,Salary account
2843,30,POPLATEK MESICNE,970329,NRI account
3266,14,POPLATEK MESICNE,970329,Savings account
157,11,POPLATEK MESICNE,970328,Savings account
1321,60,POPLATEK MESICNE,970327,NRI account
2966,33,POPLATEK MESICNE,970327,Savings account
3581,66,POPLATEK MESICNE,970326,NRI account
1466,69,POPLATEK TYDNE,970326,Salary account
3176,26,POPLATEK MESICNE,970326,NRI account
1459,12,POPLATEK MESICNE,970326,NRI account
3332,17,POPLATEK MESICNE,970325,Salary account
3739,1,POPLATEK MESICNE,970325,Savings account
1907,1,POPLATEK MESICNE,970325,Savings account
1976,26,POPLATEK MESICNE,970325,Salary account
3658,24,POPLATEK MESICNE,970325,Savings account
1363,11,POPLATEK MESICNE,970323,Savings account
1165,44,POPLATEK MESICNE,970323,NRI account
85,68,POPLATEK MESICNE,970323,Savings account
749,38,POPLATEK MESICNE,970323,Savings account
8026,36,POPLATEK MESICNE,970323,NRI account
8926,1,POPLATEK MESICNE,970321,Salary account
578,28,POPLATEK TYDNE,970321,NRI account
8505,70,POPLATEK MESICNE,970320,Savings account
304,4,POPLATEK MESICNE,970320,Savings account
2690,66,POPLATEK MESICNE,970319,Savings account
2495,70,POPLATEK MESICNE,970319,NRI account
3083,66,POPLATEK MESICNE,970318,Savings account
1199,50,POPLATEK MESICNE,970318,NRI account
10652,1,POPLATEK MESICNE,970318,Salary account
191,41,POPLATEK MESICNE,970317,NRI account
2354,7,POPLATEK MESICNE,970317,NRI account
3782,9,POPLATEK TYDNE,970317,NRI account
3328,1,POPLATEK MESICNE,970317,Salary account
2597,31,POPLATEK MESICNE,970316,NRI account
2908,61,POPLATEK MESICNE,970316,Savings account
2672,59,POPLATEK MESICNE,970314,NRI account
114,60,POPLATEK MESICNE,970314,Salary account
2760,10,POPLATEK MESICNE,970314,NRI account
3971,75,POPLATEK MESICNE,970313,Salary account
405,55,POPLATEK MESICNE,970313,NRI account
600,46,POPLATEK MESICNE,970313,Savings account
1740,57,POPLATEK MESICNE,970313,NRI account
3842,1,POPLATEK MESICNE,970312,NRI account
1746,1,POPLATEK MESICNE,970311,Salary account
64,64,POPLATEK MESICNE,970311,Savings account
3031,51,POPLATEK MESICNE,970310,NRI account
214,22,POPLATEK MESICNE,970309,Savings account
2224,46,POPLATEK PO OBRATU,970308,NRI account
3574,72,POPLATEK MESICNE,970308,Savings account
6061,1,POPLATEK MESICNE,970308,Savings account
2270,14,POPLATEK MESICNE,970308,NRI account
850,25,POPLATEK MESICNE,970307,Savings account
1668,62,POPLATEK MESICNE,970307,NRI account
2089,29,POPLATEK TYDNE,970305,NRI account
1215,65,POPLATEK MESICNE,970304,Salary account
6306,64,POPLATEK MESICNE,970304,Savings account
919,62,POPLATEK MESICNE,970303,Savings account
1096,34,POPLATEK MESICNE,970303,NRI account
1928,70,POPLATEK MESICNE,970302,NRI account
3242,28,POPLATEK MESICNE,970302,NRI account
3541,70,POPLATEK MESICNE,970302,Savings account
3652,36,POPLATEK MESICNE,970302,Savings account
2024,20,POPLATEK MESICNE,970302,Savings account
2405,64,POPLATEK MESICNE,970227,NRI account
2415,16,POPLATEK MESICNE,970227,NRI account
3851,1,POPLATEK MESICNE,970227,NRI account
2782,1,POPLATEK MESICNE,970227,Salary account
195,70,POPLATEK MESICNE,970227,NRI account
2380,46,POPLATEK MESICNE,970227,Salary account
1336,5,POPLATEK MESICNE,970226,Savings account
2325,55,POPLATEK MESICNE,970226,NRI account
292,49,POPLATEK MESICNE,970226,Savings account
2797,74,POPLATEK MESICNE,970226,NRI account
1736,74,POPLATEK MESICNE,970226,NRI account
2661,1,POPLATEK MESICNE,970225,NRI account
1818,54,POPLATEK MESICNE,970225,Salary account
2937,1,POPLATEK MESICNE,970225,Savings account
2194,54,POPLATEK MESICNE,970225,Savings account
5180,54,POPLATEK MESICNE,970224,Salary account
1619,38,POPLATEK MESICNE,970224,Salary account
323,52,POPLATEK MESICNE,970223,Savings account
2016,1,POPLATEK MESICNE,970223,NRI account
226,70,POPLATEK MESICNE,970223,Salary account
3337,58,POPLATEK PO OBRATU,970222,NRI account
4746,54,POPLATEK MESICNE,970221,NRI account
3188,24,POPLATEK MESICNE,970220,Savings account
3236,52,POPLATEK MESICNE,970220,NRI account
2766,31,POPLATEK MESICNE,970220,NRI account
1447,65,POPLATEK MESICNE,970220,Savings account
3331,16,POPLATEK MESICNE,970220,Salary account
4268,77,POPLATEK MESICNE,970220,Savings account
1524,6,POPLATEK MESICNE,970220,NRI account
5445,72,POPLATEK MESICNE,970219,Savings account
1037,1,POPLATEK MESICNE,970218,Savings account
2656,1,POPLATEK MESICNE,970218,Salary account
351,50,POPLATEK MESICNE,970217,NRI account
424,12,POPLATEK MESICNE,970217,NRI account
1141,28,POPLATEK MESICNE,970216,Savings account
1264,1,POPLATEK MESICNE,970216,NRI account
3059,1,POPLATEK MESICNE,970215,Salary account
3959,1,POPLATEK TYDNE,970215,NRI account
1068,52,POPLATEK MESICNE,970215,NRI account
10915,25,POPLATEK TYDNE,970215,NRI account
729,14,POPLATEK MESICNE,970215,NRI account
796,1,POPLATEK MESICNE,970213,NRI account
2381,1,POPLATEK MESICNE,970213,NRI account
1430,26,POPLATEK MESICNE,970213,Salary account
2085,25,POPLATEK MESICNE,970213,Savings account
130,54,POPLATEK MESICNE,970212,Salary account
828,1,POPLATEK MESICNE,970212,Salary account
2042,31,POPLATEK MESICNE,970212,Savings account
4358,5,POPLATEK MESICNE,970212,NRI account
3565,30,POPLATEK MESICNE,970212,Salary account
159,70,POPLATEK MESICNE,970211,Salary account
11141,1,POPLATEK TYDNE,970211,NRI account
2477,11,POPLATEK MESICNE,970211,NRI account
1182,8,POPLATEK MESICNE,970211,Savings account
2126,1,POPLATEK MESICNE,970209,NRI account
1418,35,POPLATEK MESICNE,970209,Savings account
2537,27,POPLATEK MESICNE,970209,Salary account
598,1,POPLATEK MESICNE,970208,NRI account
2262,13,POPLATEK MESICNE,970208,Savings account
1616,22,POPLATEK MESICNE,970207,Salary account
1498,62,POPLATEK TYDNE,970207,NRI account
2455,30,POPLATEK MESICNE,970206,Savings account
3633,18,POPLATEK MESICNE,970206,Savings account
4026,58,POPLATEK MESICNE,970206,NRI account
3620,14,POPLATEK MESICNE,970206,Salary account
4550,56,POPLATEK MESICNE,970206,Salary account
2021,69,POPLATEK MESICNE,970205,Salary account
11231,1,POPLATEK MESICNE,970205,NRI account
4266,54,POPLATEK MESICNE,970205,Salary account
605,65,POPLATEK MESICNE,970204,Savings account
3990,77,POPLATEK MESICNE,970204,Savings account
910,1,POPLATEK MESICNE,970203,Savings account
3794,20,POPLATEK MESICNE,970203,Salary account
3546,55,POPLATEK MESICNE,970203,Savings account
1854,32,POPLATEK MESICNE,970202,Savings account
3659,54,POPLATEK MESICNE,970201,NRI account
1356,39,POPLATEK MESICNE,970201,Savings account
1656,47,POPLATEK MESICNE,970201,Salary account
2103,48,POPLATEK MESICNE,970201,NRI account
3861,2,POPLATEK MESICNE,970130,Savings account
3067,46,POPLATEK MESICNE,970130,Savings account
52,16,POPLATEK MESICNE,970129,Savings account
1853,7,POPLATEK MESICNE,970129,Salary account
8742,70,POPLATEK MESICNE,970128,Savings account
2229,1,POPLATEK MESICNE,970127,Salary account
4052,36,POPLATEK TYDNE,970125,NRI account
3964,25,POPLATEK MESICNE,970125,Salary account
3681,70,POPLATEK MESICNE,970125,Salary account
3961,52,POPLATEK MESICNE,970124,Savings account
3379,63,POPLATEK MESICNE,970124,NRI account
1651,34,POPLATEK MESICNE,970123,NRI account
320,47,POPLATEK MESICNE,970123,Salary account
6138,54,POPLATEK MESICNE,970122,Savings account
1840,21,POPLATEK MESICNE,970122,Savings account
3471,63,POPLATEK MESICNE,970122,Salary account
480,23,POPLATEK MESICNE,970121,Salary account
2535,61,POPLATEK MESICNE,970121,Salary account
9179,28,POPLATEK MESICNE,970121,Salary account
2299,1,POPLATEK MESICNE,970121,Salary account
364,1,POPLATEK MESICNE,970120,Savings account
2696,1,POPLATEK MESICNE,970119,NRI account
1214,39,POPLATEK MESICNE,970119,Savings account
1262,29,POPLATEK MESICNE,970119,Salary account
8320,51,POPLATEK MESICNE,970119,Salary account
3910,10,POPLATEK MESICNE,970119,Savings account
4534,63,POPLATEK MESICNE,970118,Savings account
872,27,POPLATEK MESICNE,970118,NRI account
2854,1,POPLATEK MESICNE,970118,Salary account
9549,4,POPLATEK MESICNE,970117,Savings account
3304,36,POPLATEK MESICNE,970116,Savings account
3908,13,POPLATEK MESICNE,970116,Savings account
9031,47,POPLATEK MESICNE,970115,Savings account
3375,9,POPLATEK MESICNE,970115,NRI account
2571,61,POPLATEK MESICNE,970115,Savings account
512,68,POPLATEK MESICNE,970114,Savings account
2300,36,POPLATEK MESICNE,970113,Salary account
10148,34,POPLATEK MESICNE,970113,Savings account
1707,75,POPLATEK MESICNE,970113,NRI account
11244,33,POPLATEK MESICNE,970112,NRI account
3470,8,POPLATEK MESICNE,970112,NRI account
3110,48,POPLATEK MESICNE,970112,Savings account
6064,49,POPLATEK MESICNE,970111,NRI account
2981,46,POPLATEK MESICNE,970111,Salary account
3527,44,POPLATEK MESICNE,970111,NRI account
3005,42,POPLATEK PO OBRATU,970111,NRI account
752,23,POPLATEK MESICNE,970110,NRI account
10493,12,POPLATEK MESICNE,970109,Savings account
2964,72,POPLATEK MESICNE,970109,Savings account
4354,38,POPLATEK MESICNE,970108,NRI account
3639,4,POPLATEK MESICNE,970108,Savings account
1677,69,POPLATEK MESICNE,970108,Savings account
2653,66,POPLATEK MESICNE,970108,NRI account
3870,38,POPLATEK MESICNE,970108,NRI account
17,1,POPLATEK MESICNE,970108,NRI account
537,34,POPLATEK MESICNE,970108,Salary account
294,7,POPLATEK MESICNE,970105,Savings account
3540,18,POPLATEK MESICNE,970103,Savings account
263,64,POPLATEK TYDNE,970103,Savings account
4660,63,POPLATEK MESICNE,970103,Savings account
1221,45,POPLATEK MESICNE,970102,NRI account
1860,70,POPLATEK MESICNE,970102,Savings account
2689,70,POPLATEK MESICNE,970101,Salary account
9730,54,POPLATEK MESICNE,970101,Savings account
1387,67,POPLATEK MESICNE,970101,NRI account
2637,70,POPLATEK MESICNE,970101,Savings account
10404,1,POPLATEK MESICNE,961230,Savings account
528,17,POPLATEK MESICNE,961230,Savings account
9424,54,POPLATEK MESICNE,961230,Salary account
3190,1,POPLATEK MESICNE,961230,Salary account
1390,69,POPLATEK MESICNE,961230,Salary account
1988,72,POPLATEK MESICNE,961230,Salary account
2362,16,POPLATEK MESICNE,961230,Savings account
2064,54,POPLATEK MESICNE,961230,Savings account
2852,70,POPLATEK MESICNE,961229,NRI account
3043,1,POPLATEK MESICNE,961229,Salary account
6706,38,POPLATEK MESICNE,961228,Savings account
2507,62,POPLATEK MESICNE,961228,Salary account
3387,25,POPLATEK TYDNE,961228,Salary account
3991,1,POPLATEK MESICNE,961228,NRI account
1056,1,POPLATEK TYDNE,961228,Salary account
7966,54,POPLATEK MESICNE,961227,Salary account
2408,26,POPLATEK MESICNE,961227,Salary account
592,23,POPLATEK MESICNE,961227,Savings account
1195,42,POPLATEK MESICNE,961227,NRI account
2261,1,POPLATEK TYDNE,961227,Savings account
8341,64,POPLATEK MESICNE,961227,NRI account
252,19,POPLATEK MESICNE,961226,NRI account
7045,51,POPLATEK MESICNE,961226,Salary account
3941,7,POPLATEK MESICNE,961226,Salary account
2761,1,POPLATEK MESICNE,961226,Savings account
2699,73,POPLATEK MESICNE,961225,NRI account
935,23,POPLATEK MESICNE,961225,NRI account
2777,62,POPLATEK MESICNE,961225,NRI account
1659,46,POPLATEK MESICNE,961225,Savings account
1884,54,POPLATEK MESICNE,961224,NRI account
434,1,POPLATEK MESICNE,961224,Savings account
2875,19,POPLATEK MESICNE,961224,NRI account
2532,38,POPLATEK MESICNE,961224,NRI account
3029,42,POPLATEK MESICNE,961224,Salary account
2356,34,POPLATEK TYDNE,961223,Salary account
333,73,POPLATEK MESICNE,961223,Salary account
2441,47,POPLATEK MESICNE,961222,Savings account
193,69,POPLATEK MESICNE,961222,NRI account
3390,12,POPLATEK TYDNE,961222,Savings account
3393,4,POPLATEK MESICNE,961222,Savings account
440,29,POPLATEK MESICNE,961222,Savings account
4454,63,POPLATEK MESICNE,961221,NRI account
595,20,POPLATEK MESICNE,961221,NRI account
1391,15,POPLATEK MESICNE,961221,Salary account
3438,35,POPLATEK MESICNE,961221,NRI account
1553,59,POPLATEK MESICNE,961221,NRI account
10645,2,POPLATEK MESICNE,961221,Salary account
2531,51,POPLATEK MESICNE,961221,Savings account
1081,64,POPLATEK MESICNE,961221,Savings account
3182,6,POPLATEK MESICNE,961220,NRI account
765,12,POPLATEK MESICNE,961220,Savings account
3412,31,POPLATEK MESICNE,961220,NRI account
2610,54,POPLATEK MESICNE,961220,Savings account
7465,1,POPLATEK TYDNE,961219,Savings account
1362,1,POPLATEK MESICNE,961219,NRI account
4794,72,POPLATEK MESICNE,961218,Savings account
2827,70,POPLATEK MESICNE,961218,Salary account
3024,1,POPLATEK MESICNE,961218,Salary account
1618,6,POPLATEK MESICNE,961218,NRI account
6510,74,POPLATEK MESICNE,961218,NRI account
2386,12,POPLATEK MESICNE,961217,NRI account
3411,19,POPLATEK MESICNE,961217,Salary account
505,64,POPLATEK MESICNE,961216,NRI account
1817,10,POPLATEK MESICNE,961216,Savings account
